,ESTADO,PRODUTO,MES_ANO,VL_VENDA
1214,MA,DIESEL S10,10/2022,5.861538461538461
1215,MA,DIESEL S10,10/2023,5.306569343065694
1216,MA,DIESEL S10,10/2024,5.057471264367816
1217,MA,DIESEL S10,10/2025,5.611510791366906
1218,MA,DIESEL S10,11/2022,6.743119266055046
1219,MA,DIESEL S10,11/2023,5.463203463203463
1220,MA,DIESEL S10,11/2024,5.1838235294117645
1221,MA,DIESEL S10,11/2025,5.875
1222,MA,DIESEL S10,12/2022,6.518072289156627
1223,MA,DIESEL S10,12/2023,4.975206611570248
1224,MA,DIESEL S10,12/2024,5.305194805194805
1225,MA,DIESEL S10,12/2025,5.706896551724138
1226,MA,DIESEL S10,<NA>/<NA>,5.572449508026929
1278,MG,DIESEL S10,01/2022,5.99822695035461
1279,MG,DIESEL S10,01/2023,5.042801556420233
1280,MG,DIESEL S10,01/2024,5.184027777777778
1281,MG,DIESEL S10,01/2025,5.682692307692308
1282,MG,DIESEL S10,02/2022,5.994413407821229
1283,MG,DIESEL S10,02/2023,5.485523385300668
1284,MG,DIESEL S10,02/2024,5.229041916167665
1285,MG,DIESEL S10,02/2025,5.489711934156379
1286,MG,DIESEL S10,03/2022,5.786150712830957
1287,MG,DIESEL S10,03/2023,5.144904458598727
1288,MG,DIESEL S10,03/2024,5.212406015037594
1289,MG,DIESEL S10,03/2025,5.731034482758621
1290,MG,DIESEL S10,04/2022,6.2785714285714285
1291,MG,DIESEL S10,04/2023,5.3683409436834095
1292,MG,DIESEL S10,04/2024,5.237623762376238
1293,MG,DIESEL S10,04/2025,5.763440860215054
1294,MG,DIESEL S10,05/2022,6.081374321880651
1295,MG,DIESEL S10,05/2023,5.148342059336824
1296,MG,DIESEL S10,05/2024,5.278368794326241
1297,MG,DIESEL S10,05/2025,5.772357723577236
1298,MG,DIESEL S10,06/2022,6.284023668639053
1299,MG,DIESEL S10,06/2023,5.332041343669251
1300,MG,DIESEL S10,06/2024,5.158013544018059
1301,MG,DIESEL S10,06/2025,5.731563421828908
1302,MG,DIESEL S10,07/2022,5.946348733233979
1303,MG,DIESEL S10,07/2023,5.196308724832215
1304,MG,DIESEL S10,07/2024,5.239530988274707
1305,MG,DIESEL S10,07/2025,5.672297297297297
1306,MG,DIESEL S10,08/2022,6.058333333333334
1307,MG,DIESEL S10,08/2023,5.10615711252654
1308,MG,DIESEL S10,08/2024,5.241435562805873
1309,MG,DIESEL S10,08/2025,5.6968325791855206
1310,MG,DIESEL S10,09/2022,5.908006814310051
1311,MG,DIESEL S10,09/2023,5.3511811023622045
1312,MG,DIESEL S10,09/2024,5.287878787878788
1313,MG,DIESEL S10,09/2025,5.659090909090909
1314,MG,DIESEL S10,10/2022,6.073469387755102
1315,MG,DIESEL S10,10/2023,5.138147566718995
1316,MG,DIESEL S10,10/2024,5.212301587301587
1317,MG,DIESEL S10,10/2025,5.766467065868263
1318,MG,DIESEL S10,11/2022,6.308724832214765
1319,MG,DIESEL S10,11/2023,5.327476038338658
1320,MG,DIESEL S10,11/2024,5.273789649415693
1321,MG,DIESEL S10,11/2025,5.733905579399142
1322,MG,DIESEL S10,12/2022,6.1545741324921135
1323,MG,DIESEL S10,12/2023,5.159369527145359
1324,MG,DIESEL S10,12/2024,5.230174081237911
1325,MG,DIESEL S10,12/2025,5.644
1326,MG,DIESEL S10,<NA>/<NA>,5.545714054883796
1425,MS,DIESEL S10,01/2022,5.866666666666666
1426,MS,DIESEL S10,01/2023,5.476190476190476
1427,MS,DIESEL S10,01/2024,5.717948717948718
