,ESTADO,PRODUTO,MES_ANO,VL_VENDA
1161,MA,DIESEL,09/2022,6.327586206896552
1162,MA,DIESEL,09/2023,5.109090909090909
1163,MA,DIESEL,09/2024,5.288732394366197
1164,MA,DIESEL,09/2025,5.605263157894737
1165,MA,DIESEL,10/2022,5.80327868852459
1166,MA,DIESEL,10/2023,5.170731707317073
1167,MA,DIESEL,10/2024,5.090909090909091
1168,MA,DIESEL,10/2025,5.636363636363637
1169,MA,DIESEL,11/2022,6.655555555555556
1170,MA,DIESEL,11/2023,5.415841584158416
1171,MA,DIESEL,11/2024,5.226190476190476
1172,MA,DIESEL,11/2025,5.945945945945946
1173,MA,DIESEL,12/2022,6.634615384615385
1174,MA,DIESEL,12/2023,4.9605263157894735
1175,MA,DIESEL,12/2024,5.3173076923076925
1176,MA,DIESEL,12/2025,5.702702702702703
1177,MA,DIESEL,<NA>/<NA>,5.507766059443912
1229,MG,DIESEL,01/2022,5.9486552567237165
1230,MG,DIESEL,01/2023,4.935672514619883
1231,MG,DIESEL,01/2024,5.15819209039548
1232,MG,DIESEL,01/2025,5.686567164179104
1233,MG,DIESEL,02/2022,5.909090909090909
1234,MG,DIESEL,02/2023,5.285714285714286
1235,MG,DIESEL,02/2024,5.1487964989059085
1236,MG,DIESEL,02/2025,5.405555555555556
1237,MG,DIESEL,03/2022,5.752186588921282
1238,MG,DIESEL,03/2023,4.990243902439024
1239,MG,DIESEL,03/2024,5.135770234986945
1240,MG,DIESEL,03/2025,5.693467336683417
1241,MG,DIESEL,04/2022,6.172169811320755
1242,MG,DIESEL,04/2023,5.175799086757991
1243,MG,DIESEL,04/2024,5.192612137203167
1244,MG,DIESEL,04/2025,5.646017699115045
1245,MG,DIESEL,05/2022,6.010362694300518
1246,MG,DIESEL,05/2023,4.939790575916231
1247,MG,DIESEL,05/2024,5.201923076923077
1248,MG,DIESEL,05/2025,5.625
1249,MG,DIESEL,06/2022,6.197014925373134
1250,MG,DIESEL,06/2023,5.133962264150943
1251,MG,DIESEL,06/2024,5.119298245614036
1252,MG,DIESEL,06/2025,5.685185185185185
1253,MG,DIESEL,07/2022,5.873469387755102
1254,MG,DIESEL,07/2023,5.073979591836735
1255,MG,DIESEL,07/2024,5.149746192893401
1256,MG,DIESEL,07/2025,5.57487922705314
1257,MG,DIESEL,08/2022,5.995423340961098
1258,MG,DIESEL,08/2023,5.021875
1259,MG,DIESEL,08/2024,5.194444444444445
1260,MG,DIESEL,08/2025,5.554054054054054
1261,MG,DIESEL,09/2022,5.860215053763441
1262,MG,DIESEL,09/2023,5.136363636363637
1263,MG,DIESEL,09/2024,5.213930348258707
1264,MG,DIESEL,09/2025,5.569767441860465
1265,MG,DIESEL,10/2022,5.9171122994652405
1266,MG,DIESEL,10/2023,4.964365256124721
1267,MG,DIESEL,10/2024,5.155487804878049
1268,MG,DIESEL,10/2025,5.732394366197183
1269,MG,DIESEL,11/2022,6.200923787528868
1270,MG,DIESEL,11/2023,5.200501253132832
1271,MG,DIESEL,11/2024,5.160997732426304
1272,MG,DIESEL,11/2025,5.648809523809524
1273,MG,DIESEL,12/2022,6.117241379310345
1274,MG,DIESEL,12/2023,4.959899749373434
1275,MG,DIESEL,12/2024,5.195530726256983
